	passenger_count	trip_distance	tip_amount	total_amount	tip_percentage
7378	5	9.18	8.67	52.01	0.16669871178619497
7379	1	12.0	7.16	42.96	0.16666666666666666
7380	1	0.8	0.0	6.8	0.0
7381	1	8.9	0.0	33.34	0.0
7382	6	1.23	0.0	9.3	0.0
7383	1	1.2	0.0	12.3	0.0
7384	1	1.7	1.0	14.3	0.06993006993006992
7385	1	2.4	2.85	17.15	0.16618075801749274
7386	1	10.57	0.0	36.8	0.0
7387	1	1.7	2.7	14.0	0.19285714285714287
7388	1	0.97	1.76	10.56	0.16666666666666666
7389	1	1.86	2.66	15.96	0.16666666666666666
7390	4	2.5	0.0	23.8	0.0
7391	4	1.2	0.0	11.8	0.0
7392	1	5.9	4.76	28.56	0.16666666666666666
7393	1	1.7	1.5	12.3	0.12195121951219512
7394	2	1.1	1.95	11.75	0.16595744680851063
7395	2	1.82	0.0	11.8	0.0
7396	1	0.7	0.0	5.8	0.0
7397	1	2.1	2.26	13.56	0.16666666666666666
7398	1	1.4	3.5	13.8	0.25362318840579706
7399	1	0.7	1.2	8.0	0.15
7400	2	0.8	0.0	5.3	0.0
7401	1	1.7	2.05	12.35	0.16599190283400808
7402	1	1.3	2.32	11.62	0.19965576592082615
7403	1	1.0	0.0	7.8	0.0
7404	1	1.55	0.0	7.3	0.0
7405	3	1.3	0.0	9.3	0.0
7406	1	2.6	3.3	16.6	0.19879518072289154
7407	2	1.7	2.45	12.25	0.2
7408	2	0.0	17.05	102.35	0.16658524670249147
7409	1	12.7	4.0	43.3	0.09237875288683603
7410	2	2.2	3.95	23.75	0.16631578947368422
7411	1	15.5	15.0	97.55	0.1537672988211174
7412	1	0.0	12.16	72.96	0.16666666666666669
7413	3	1.9	1.0	10.8	0.09259259259259259
7414	6	17.7	14.58	72.92	0.19994514536478333
7415	1	2.0	3.08	15.38	0.200260078023407
7416	1	9.57	10.32	51.62	0.19992251065478497
7417	1	0.9	0.0	8.8	0.0
7418	1	1.0	0.0	9.3	0.0
7419	5	1.24	3.84	16.64	0.23076923076923075
7420	1	2.1	2.76	16.56	0.16666666666666666
7421	5	1.22	0.0	9.8	0.0
7422	1	1.8	0.0	13.8	0.0
7423	1	17.6	10.0	68.34	0.1463271875914545
7424	1	2.1	2.65	15.95	0.16614420062695925
7425	1	0.8	0.0	11.8	0.0
7426	1	2.34	0.0	17.8	0.0
7427	2	3.39	0.0	22.3	0.0
7428	1	0.65	0.0	14.3	0.0
7429	6	4.94	0.0	18.3	0.0
7430	1	1.1	0.0	10.8	0.0
7431	1	2.11	2.26	13.56	0.16666666666666666
7432	2	1.19	1.0	11.3	0.08849557522123894
7433	1	1.07	1.66	9.96	0.16666666666666666
7434	1	5.8	5.35	32.15	0.16640746500777603
7435	4	2.71	3.0	24.8	0.12096774193548386
7436	1	0.6	0.0	10.3	0.0
7437	3	14.11	0.0	40.3	0.0
7438	1	9.1	8.8	44.14	0.1993656547349343
7439	3	1.0	0.0	8.3	0.0
7440	1	2.41	2.0	12.8	0.15625
7441	1	2.1	1.5	12.8	0.1171875
7442	2	1.0	0.0	6.8	0.0
7443	1	0.8	0.0	5.3	0.0
7444	5	0.55	0.0	5.3	0.0
7445	1	4.4	0.0	15.3	0.0
7446	1	2.5	0.0	11.3	0.0
7447	3	1.5	0.0	9.3	0.0
7448	1	1.4	0.0	15.3	0.0
7449	6	0.85	0.0	8.8	0.0
7450	1	0.66	1.16	6.96	0.16666666666666666
7451	1	0.95	1.46	8.76	0.16666666666666666
7452	3	16.81	0.0	58.34	0.0
7453	1	1.85	2.0	18.8	0.10638297872340426
7454	1	2.3	0.0	14.8	0.0
7455	3	3.83	0.0	25.8	0.0
7456	1	7.9	7.05	35.35	0.1994342291371994
7457	1	1.02	1.56	9.36	0.16666666666666669
7458	2	1.29	2.16	12.96	0.16666666666666666
7459	1	1.8	1.5	16.3	0.09202453987730061
7460	6	1.33	1.4	10.7	0.1308411214953271
7461	1	2.84	2.0	20.8	0.09615384615384615
7462	3	1.4	0.0	11.3	0.0
7463	1	7.3	2.0	27.3	0.07326007326007326
7464	6	0.56	0.0	7.8	0.0
7465	1	0.97	0.0	6.8	0.0
7466	5	2.09	0.0	13.8	0.0
7467	3	0.88	2.46	14.76	0.16666666666666666
7468	1	9.0	7.05	42.35	0.166469893742621
7469	1	2.08	0.0	19.8	0.0
7470	1	2.2	3.65	15.95	0.22884012539184953
7471	1	1.56	0.0	9.8	0.0
7472	1	9.9	8.75	52.59	0.16638144133865754
7473	1	1.35	2.95	14.75	0.2
7474	3	1.8	2.96	17.76	0.16666666666666666
7475	1	9.4	11.35	56.75	0.19999999999999998
7476	5	1.72	4.29	18.59	0.23076923076923078
7477	1	0.78	2.0	8.3	0.24096385542168672
7478	1	0.7	1.74	7.54	0.23076923076923075
7479	1	0.66	1.0	9.8	0.1020408163265306
7480	6	1.79	0.0	12.8	0.0
7481	1	0.7	0.0	5.8	0.0
7482	1	0.8	1.1	13.4	0.08208955223880597
7483	2	5.75	4.82	24.12	0.1998341625207297
7484	1	1.1	0.0	7.8	0.0
7485	1	0.9	0.0	5.8	0.0
7486	5	20.83	0.0	58.34	0.0
7487	1	0.0	0.0	3.3	0.0
7488	2	1.54	0.0	8.8	0.0
7489	1	1.0	2.19	9.49	0.23076923076923075
7490	2	4.14	3.66	21.96	0.16666666666666666
7491	1	2.18	2.0	13.3	0.15037593984962405
7492	5	1.31	0.68	7.48	0.09090909090909091
7493	4	2.1	0.0	10.8	0.0
7494	1	3.0	1.0	13.8	0.07246376811594203
7495	4	2.7	2.45	14.75	0.16610169491525426
7496	3	4.69	9.0	27.8	0.3237410071942446
7497	1	3.0	0.0	12.8	0.0
7498	2	3.41	1.0	16.8	0.05952380952380952
7499	1	1.1	0.0	5.8	0.0
7500	1	17.54	10.56	63.36	0.16666666666666669
7501	1	1.76	2.06	12.36	0.16666666666666669
7502	1	21.5	10.0	68.34	0.1463271875914545
7503	1	1.97	1.0	12.3	0.08130081300813008
7504	5	1.69	0.0	11.3	0.0
7505	1	1.8	1.0	10.8	0.09259259259259259
7506	1	1.4	1.66	9.96	0.16666666666666666
7507	1	1.18	0.0	6.8	0.0
7508	1	0.8	1.45	7.25	0.19999999999999998
7509	6	0.0	0.0	3.3	0.0
7510	6	1.41	1.86	11.16	0.16666666666666669
7511	1	0.8	1.59	6.89	0.23076923076923078
7512	1	3.37	0.0	15.3	0.0
7513	1	1.6	2.75	12.05	0.22821576763485477
7514	1	1.97	1.0	11.3	0.08849557522123894
7515	1	6.4	4.85	29.15	0.16638078902229844
7516	1	7.2	4.0	35.8	0.111731843575419
7517	1	4.57	0.0	18.3	0.0
7518	1	2.72	2.96	17.76	0.16666666666666666
7519	5	2.04	0.0	13.3	0.0
7520	3	7.17	0.0	23.3	0.0
7521	1	1.47	1.96	11.76	0.16666666666666666
7522	1	3.59	3.86	23.16	0.16666666666666666
7523	1	1.1	1.45	8.75	0.1657142857142857
7524	1	1.1	1.46	8.76	0.16666666666666666
7525	1	4.6	0.0	15.3	0.0
7526	1	1.42	0.0	8.8	0.0
7527	3	0.7	0.0	7.8	0.0
7528	2	2.4	2.15	12.95	0.16602316602316602
7529	4	1.1	0.0	6.8	0.0
7530	1	0.83	0.0	6.3	0.0
7531	2	3.9	3.75	22.55	0.1662971175166297
7532	1	1.2	0.0	8.3	0.0
7533	2	0.9	0.0	7.3	0.0
7534	1	1.82	0.0	8.3	0.0
7535	2	2.93	4.44	19.24	0.2307692307692308
7536	5	3.04	2.0	15.8	0.12658227848101264
7537	1	4.5	3.96	23.76	0.16666666666666666
7538	1	0.92	0.0	6.3	0.0
7539	1	3.68	3.96	23.76	0.16666666666666666
7540	1	0.24	0.0	5.8	0.0
7541	1	0.5	0.0	5.3	0.0
7542	1	2.8	0.0	20.3	0.0
7543	2	2.23	1.0	14.8	0.06756756756756756
7544	1	5.3	0.0	24.3	0.0
7545	1	0.7	1.15	6.95	0.16546762589928055
7546	1	1.31	0.0	7.3	0.0
7547	1	1.4	0.0	8.8	0.0
7548	2	1.1	1.7	8.5	0.19999999999999998
7549	2	3.6	0.0	15.3	0.0
7550	1	0.9	1.25	7.55	0.16556291390728478
7551	2	0.6	0.96	5.76	0.16666666666666666
7552	1	2.95	0.0	12.3	0.0
7553	1	2.18	1.2	12.0	0.09999999999999999
7554	1	12.41	9.82	49.12	0.1999185667752443
7555	1	1.13	1.26	7.56	0.16666666666666669
7556	1	2.1	2.05	12.35	0.16599190283400808
7557	1	0.68	0.0	6.3	0.0
7558	1	5.0	1.5	18.8	0.07978723404255318
7559	1	0.9	1.35	8.15	0.16564417177914112
7560	1	0.5	1.2	6.0	0.19999999999999998
7561	4	2.92	2.0	17.8	0.11235955056179775
7562	1	2.5	2.35	14.15	0.16607773851590107
7563	1	18.3	10.55	63.35	0.1665351223362273
7564	1	17.02	10.56	63.36	0.16666666666666669
7565	1	1.2	1.76	10.56	0.16666666666666666
7566	2	0.66	1.74	7.54	0.23076923076923075
7567	1	1.3	1.8	9.1	0.19780219780219782
7568	3	2.31	0.0	9.8	0.0
7569	1	1.4	1.0	7.8	0.12820512820512822
7570	5	2.14	2.36	14.16	0.16666666666666666
7571	2	1.14	1.26	7.56	0.16666666666666669
7572	1	1.7	0.0	8.8	0.0
7573	1	1.06	0.0	7.8	0.0
7574	4	2.06	0.0	11.3	0.0
7575	2	1.81	0.0	8.3	0.0
7576	1	3.2	0.0	14.3	0.0
7577	3	3.6	3.35	20.15	0.16625310173697272
7578	1	1.8	0.0	11.8	0.0
7579	1	1.8	1.0	13.8	0.07246376811594203
7580	1	1.57	3.16	18.96	0.16666666666666666
7581	6	0.8	0.0	6.8	0.0
7582	1	1.9	0.0	15.8	0.0
7583	1	1.1	1.0	7.8	0.12820512820512822
7584	1	0.9	0.0	7.8	0.0
7585	1	1.3	0.0	10.3	0.0
7586	1	2.2	2.15	12.95	0.16602316602316602
7587	3	2.6	2.75	16.55	0.1661631419939577
7588	4	2.4	0.0	16.3	0.0
7589	1	2.8	2.36	14.16	0.16666666666666666
7590	1	0.76	2.0	7.8	0.25641025641025644
7591	3	1.0	0.0	6.3	0.0
7592	1	3.0	2.75	16.55	0.1661631419939577
7593	1	6.59	5.06	30.36	0.16666666666666666
7594	1	3.4	1.0	16.3	0.06134969325153374
7595	5	0.95	0.0	7.3	0.0
7596	3	0.8	2.04	8.84	0.23076923076923078
7597	1	4.18	0.0	24.3	0.0
7598	1	10.2	0.0	30.3	0.0
7599	1	1.1	0.0	6.8	0.0
7600	1	2.22	2.4	22.7	0.10572687224669604
7601	6	1.28	0.0	10.8	0.0
7602	1	1.5	2.0	17.3	0.11560693641618497
7603	1	1.3	1.0	10.3	0.0970873786407767
7604	2	2.01	2.56	15.36	0.16666666666666669
7605	1	3.1	0.0	15.8	0.0
7606	5	0.99	2.06	12.36	0.16666666666666669
7607	2	2.43	0.0	12.3	0.0
7608	1	0.63	2.58	12.88	0.20031055900621117
7609	1	1.41	1.66	9.96	0.16666666666666666
7610	1	1.5	1.85	11.15	0.16591928251121077
7611	6	9.59	0.0	33.8	0.0
7612	1	1.5	2.0	12.8	0.15625
7613	1	0.7	0.0	5.8	0.0
7614	5	1.32	1.46	8.76	0.16666666666666666
7615	1	0.9	0.0	11.3	0.0
7616	6	2.3	2.0	18.3	0.1092896174863388
7617	1	0.7	1.26	7.56	0.16666666666666669
7618	2	0.94	1.16	6.96	0.16666666666666666
7619	1	2.8	2.86	17.16	0.16666666666666666
7620	1	3.2	0.0	19.8	0.0
7621	1	2.2	1.0	12.3	0.08130081300813008
7622	1	0.92	2.06	12.36	0.16666666666666669
7623	3	0.4	1.08	5.38	0.20074349442379183
7624	1	1.0	3.0	12.8	0.234375
7625	5	10.57	7.87	47.21	0.16670196992162678
7626	5	0.96	0.0	10.3	0.0
7627	1	18.63	0.0	58.34	0.0
7628	1	0.8	0.0	7.3	0.0
7629	2	1.03	0.0	7.8	0.0
7630	6	6.43	5.56	33.36	0.16666666666666666
7631	1	2.4	0.0	17.8	0.0
7632	1	1.4	0.0	9.8	0.0
7633	6	11.6	0.0	44.34	0.0
7634	1	3.2	2.0	20.8	0.09615384615384615
7635	1	7.7	4.0	36.34	0.1100715465052284
7636	2	0.7	1.0	7.3	0.136986301369863
7637	5	1.4	0.0	10.3	0.0
7638	1	0.59	0.0	5.3	0.0
7639	2	7.48	6.66	38.5	0.172987012987013
7640	1	1.43	0.0	7.3	0.0
7641	1	3.8	0.0	13.8	0.0
7642	5	2.49	3.08	15.38	0.200260078023407
7643	1	1.6	1.0	9.8	0.1020408163265306
7644	2	4.02	0.0	15.3	0.0
7645	3	5.45	12.41	74.46	0.16666666666666669
7646	1	1.02	3.0	9.8	0.3061224489795918
7647	1	1.6	0.0	8.8	0.0
7648	1	2.48	2.96	17.76	0.16666666666666666
7649	3	2.2	0.0	10.8	0.0
7650	1	1.7	2.36	14.16	0.16666666666666666
7651	1	2.48	0.0	11.3	0.0
7652	2	3.95	4.58	22.88	0.20017482517482518
7653	1	6.08	3.0	22.8	0.13157894736842105
7654	1	2.93	2.46	14.76	0.16666666666666666
7655	1	4.03	4.0	25.3	0.15810276679841898
7656	1	4.4	3.56	21.36	0.16666666666666669
7657	6	1.19	0.0	7.3	0.0
7658	1	2.2	1.0	11.3	0.08849557522123894
7659	2	2.0	2.15	12.95	0.16602316602316602
7660	2	2.16	4.44	19.24	0.2307692307692308
7661	1	2.7	2.8	14.1	0.19858156028368792
7662	1	3.23	1.5	14.8	0.10135135135135134
7663	2	2.5	0.0	13.8	0.0
7664	2	3.15	4.2	21.0	0.2
7665	6	0.94	1.26	7.56	0.16666666666666669
7666	1	3.1	0.0	13.3	0.0
7667	1	1.4	0.0	8.8	0.0
7668	2	1.78	1.5	11.3	0.1327433628318584
7669	3	0.79	1.32	6.62	0.19939577039274925
7670	1	1.21	0.0	6.8	0.0
7671	1	2.6	3.05	15.35	0.1986970684039088
7672	1	3.02	3.2	16.0	0.2
7673	1	2.95	0.0	11.8	0.0
7674	1	1.2	1.55	9.35	0.16577540106951874
7675	5	2.42	1.96	11.76	0.16666666666666666
7676	1	2.47	0.0	12.8	0.0
7677	2	0.55	0.53	5.83	0.09090909090909091
7678	1	0.6	0.0	5.3	0.0
7679	2	1.5	1.36	8.16	0.16666666666666669
7680	1	1.26	0.0	7.3	0.0
7681	4	1.64	1.76	10.56	0.16666666666666666
7682	1	3.8	4.95	29.75	0.16638655462184876
7683	1	0.79	1.06	6.36	0.16666666666666666
7684	5	1.64	1.0	11.3	0.08849557522123894
7685	1	5.13	0.0	22.8	0.0
7686	1	1.1	0.0	8.3	0.0
7687	1	0.9	0.0	5.8	0.0
7688	1	1.47	0.0	9.8	0.0
7689	3	2.5	0.0	12.3	0.0
7690	2	3.4	0.0	14.8	0.0
7691	2	0.0	10.56	63.36	0.16666666666666669
7692	6	1.16	0.0	8.8	0.0
7693	2	1.2	3.65	15.95	0.22884012539184953
7694	1	2.71	2.0	16.8	0.11904761904761904
7695	6	0.66	0.0	6.3	0.0
7696	2	2.9	2.55	15.35	0.16612377850162866
7697	1	1.3	1.85	11.15	0.16591928251121077
7698	3	0.56	0.0	5.8	0.0
7699	1	0.6	0.95	5.75	0.16521739130434782
7700	1	16.13	4.0	49.8	0.08032128514056225
7701	1	2.05	0.0	12.8	0.0
7702	1	0.4	0.79	6.09	0.1297208538587849
7703	2	2.8	2.36	14.16	0.16666666666666666
7704	1	0.86	0.0	7.3	0.0
7705	1	2.5	0.0	12.3	0.0
7706	1	3.6	3.7	18.5	0.2
7707	1	6.7	2.22	39.02	0.05689390056381343
7708	1	2.41	2.36	14.16	0.16666666666666666
7709	2	2.15	2.96	17.76	0.16666666666666666
7710	2	0.91	1.36	8.16	0.16666666666666669
7711	5	3.5	0.0	13.8	0.0
7712	1	1.4	1.65	9.95	0.1658291457286432
7713	1	3.0	3.56	21.36	0.16666666666666669
7714	1	1.84	1.75	11.55	0.15151515151515152
7715	2	0.0	13.2	66.0	0.19999999999999998
7716	3	0.0	0.0	22.8	0.0
7717	1	1.1	1.95	11.75	0.16595744680851063
7718	5	0.7	1.0	6.3	0.15873015873015872
7719	3	1.8	0.0	12.3	0.0
7720	1	1.71	0.0	9.8	0.0
7721	1	2.9	2.95	17.75	0.16619718309859155
7722	1	1.1	0.0	8.8	0.0
7723	2	4.64	0.0	19.8	0.0
7724	1	20.4	0.0	52.8	0.0
7725	2	3.6	0.0	17.3	0.0
7726	2	0.77	0.0	8.8	0.0
7727	1	2.0	1.0	11.8	0.0847457627118644
7728	1	0.6	0.0	4.8	0.0
7729	1	1.8	2.25	13.55	0.16605166051660517
7730	1	0.81	0.0	6.8	0.0
7731	6	1.33	1.86	11.16	0.16666666666666669
7732	1	7.1	2.5	29.3	0.08532423208191126
7733	2	1.53	2.08	10.38	0.2003853564547206
7734	1	1.0	0.0	6.3	0.0
7735	1	0.8	0.0	8.3	0.0
7736	1	4.33	4.2	21.0	0.2
7737	1	1.96	2.86	17.16	0.16666666666666666
7738	1	1.22	0.0	7.3	0.0
7739	1	0.56	0.0	5.3	0.0
7740	1	2.1	0.0	10.8	0.0
7741	1	19.09	0.0	58.34	0.0
7742	1	3.5	2.7	22.0	0.12272727272727274
7743	1	3.34	5.71	28.55	0.19999999999999998
7744	5	1.49	0.0	11.3	0.0
7745	6	17.92	0.0	58.34	0.0
7746	3	1.0	0.0	6.3	0.0
7747	5	1.85	2.46	14.76	0.16666666666666666
7748	1	1.84	2.45	12.25	0.2
7749	2	1.11	0.0	6.8	0.0
7750	1	0.91	0.5	6.3	0.07936507936507936
7751	1	1.5	0.0	7.3	0.0
7752	1	20.92	11.67	70.01	0.16669047278960147
7753	1	0.5	0.0	6.3	0.0
7754	1	0.8	1.25	7.55	0.16556291390728478
7755	1	2.6	0.0	11.8	0.0
7756	2	1.3	0.0	9.3	0.0
7757	1	1.2	1.5	9.8	0.1530612244897959
7758	1	4.3	0.0	19.8	0.0
7759	1	1.0	0.0	7.8	0.0
7760	1	3.06	0.0	12.8	0.0
7761	1	2.45	2.36	14.16	0.16666666666666666
7762	1	0.8	1.26	7.56	0.16666666666666669
7763	1	1.5	1.75	10.55	0.16587677725118483
7764	1	3.01	0.0	11.3	0.0
7765	1	2.24	0.0	12.3	0.0
7766	1	2.39	2.86	17.16	0.16666666666666666
7767	2	3.4	0.0	22.8	0.0
7768	2	1.8	1.96	11.76	0.16666666666666666
7769	1	0.2	1.0	5.3	0.18867924528301888
7770	1	1.02	0.0	8.3	0.0
7771	5	0.42	1.0	5.8	0.1724137931034483
7772	1	3.88	4.06	24.36	0.16666666666666666
7773	1	1.2	0.0	6.8	0.0
7774	1	1.9	0.0	9.8	0.0
7775	1	0.9	0.0	6.8	0.0
7776	1	1.8	0.0	8.3	0.0
7777	6	1.14	1.46	8.76	0.16666666666666666
7778	4	9.3	0.0	48.84	0.0
7779	2	1.2	1.0	7.8	0.12820512820512822
7780	1	4.74	3.96	23.76	0.16666666666666666
7781	1	1.86	2.32	11.62	0.19965576592082615
7782	2	0.9	2.0	9.8	0.2040816326530612
7783	1	0.8	1.58	7.88	0.200507614213198
7784	1	0.9	1.15	6.95	0.16546762589928055
7785	3	2.49	0.0	19.8	0.0
7786	1	1.8	5.0	14.8	0.33783783783783783
7787	3	1.28	1.46	8.76	0.16666666666666666
7788	2	1.6	2.6	11.4	0.22807017543859648
7789	2	1.73	2.06	12.36	0.16666666666666669
7790	1	0.9	1.56	9.36	0.16666666666666669
7791	6	0.57	2.06	12.36	0.16666666666666669
7792	1	1.9	4.35	26.15	0.16634799235181644
7793	1	0.2	0.0	4.3	0.0
7794	1	1.9	0.0	11.8	0.0
7795	1	0.98	2.0	10.3	0.1941747572815534
7796	2	1.01	2.94	12.74	0.23076923076923075
7797	1	5.96	0.0	22.8	0.0
7798	3	0.81	1.26	7.56	0.16666666666666669
7799	3	2.0	2.06	12.36	0.16666666666666669
7800	1	0.2	1.25	5.55	0.22522522522522523
7801	1	3.5	0.0	18.8	0.0
7802	2	0.27	0.0	7.3	0.0
7803	1	1.88	0.0	13.3	0.0
7804	2	1.2	1.0	10.3	0.0970873786407767
7805	6	16.16	11.67	70.01	0.16669047278960147
7806	1	19.0	11.65	69.99	0.16645235033576228
7807	1	3.61	0.0	12.8	0.0
7808	1	0.4	0.0	4.8	0.0
7809	6	2.2	2.26	13.56	0.16666666666666666
7810	1	1.5	1.85	11.15	0.16591928251121077
7811	1	1.84	0.0	12.8	0.0
7812	1	0.6	0.0	6.3	0.0
7813	1	1.96	0.0	11.8	0.0
7814	2	0.9	1.55	9.35	0.16577540106951874
7815	4	1.45	0.0	10.3	0.0
7816	1	2.0	3.0	14.3	0.2097902097902098
7817	1	1.7	2.26	13.56	0.16666666666666666
7818	1	1.04	0.0	8.8	0.0
7819	1	0.9	0.0	9.3	0.0
7820	5	3.0	0.0	20.3	0.0
7821	1	2.4	3.16	18.96	0.16666666666666666
7822	1	0.6	1.45	8.75	0.1657142857142857
7823	5	1.2	3.2	16.0	0.2
7824	1	2.4	2.65	15.95	0.16614420062695925
7825	1	8.5	7.85	47.19	0.16634880271243907
7826	1	1.1	1.95	11.75	0.16595744680851063
7827	1	2.23	0.0	12.3	0.0
7828	1	2.05	1.0	13.8	0.07246376811594203
7829	1	1.14	1.46	8.76	0.16666666666666666
7830	5	1.45	1.5	11.3	0.1327433628318584
7831	1	1.9	0.0	9.8	0.0
7832	1	2.07	3.26	19.56	0.16666666666666666
7833	1	1.3	1.2	8.5	0.1411764705882353
7834	1	3.46	0.0	17.8	0.0
7835	1	4.46	0.0	17.3	0.0
7836	1	0.89	1.7	8.5	0.19999999999999998
7837	1	2.7	2.35	14.15	0.16607773851590107
7838	2	1.41	0.0	8.3	0.0
7839	1	1.7	0.0	8.8	0.0
7840	2	2.51	2.7	13.5	0.2
7841	1	0.7	0.0	7.3	0.0
7842	1	1.7	4.5	13.3	0.3383458646616541
7843	1	0.6	0.96	5.76	0.16666666666666666
7844	2	2.2	0.0	10.8	0.0
7845	1	2.69	2.86	17.16	0.16666666666666666
7846	1	2.0	1.0	11.3	0.08849557522123894
7847	4	4.09	0.0	13.8	0.0
7848	1	9.33	0.0	32.84	0.0
7849	1	1.09	0.0	7.3	0.0
7850	1	15.66	0.0	52.8	0.0
7851	2	1.3	0.0	10.3	0.0
7852	3	3.6	2.95	17.75	0.16619718309859155
7853	1	0.61	1.0	5.8	0.1724137931034483
7854	1	18.23	6.0	58.8	0.10204081632653061
7855	1	1.2	0.0	9.8	0.0
7856	1	0.51	0.0	7.3	0.0
7857	1	20.25	0.0	58.34	0.0
7858	2	1.36	1.66	9.96	0.16666666666666666
7859	1	2.1	2.25	13.55	0.16605166051660517
7860	1	3.65	0.0	17.8	0.0
7861	1	20.8	0.0	52.8	0.0
7862	2	0.9	0.0	5.8	0.0
7863	1	3.69	2.66	15.96	0.16666666666666666
7864	2	5.2	6.2	31.0	0.2
7865	1	1.18	2.34	10.14	0.23076923076923075
7866	2	0.6	1.5	6.8	0.22058823529411764
7867	2	5.4	0.0	23.3	0.0
7868	1	1.3	2.25	13.55	0.16605166051660517
7869	1	0.7	0.0	6.3	0.0
7870	2	5.2	3.85	23.15	0.16630669546436286
7871	2	5.0	0.0	20.8	0.0
7872	2	0.8	0.0	6.3	0.0
7873	1	1.8	1.0	16.8	0.05952380952380952
7874	4	2.0	0.0	9.8	0.0
7875	1	1.2	1.0	8.8	0.11363636363636363
7876	1	17.3	11.66	70.0	0.16657142857142856
7877	1	2.0	2.0	11.3	0.17699115044247787
7878	1	1.0	0.0	5.8	0.0
7879	1	2.28	0.0	19.3	0.0
7880	2	1.2	2.2	11.0	0.2
7881	1	0.75	1.0	6.8	0.14705882352941177
7882	1	1.3	0.0	7.8	0.0
7883	1	5.1	5.15	30.95	0.16639741518578355
7884	1	1.1	2.15	9.45	0.22751322751322753
7885	1	2.17	0.0	12.3	0.0
7886	1	5.3	0.0	19.3	0.0
7887	1	6.42	2.0	27.3	0.07326007326007326
7888	1	1.72	2.0	10.3	0.1941747572815534
7889	1	1.9	1.0	9.3	0.1075268817204301
7890	1	26.18	7.0	65.34	0.10713192531374349
7891	1	2.4	2.56	15.36	0.16666666666666669
7892	1	1.65	1.86	11.16	0.16666666666666669
7893	1	1.9	1.75	10.55	0.16587677725118483
7894	1	1.6	0.0	8.8	0.0
7895	1	0.84	1.0	6.8	0.14705882352941177
7896	2	3.7	3.95	19.75	0.2
7897	2	2.6	3.05	15.35	0.1986970684039088
7898	1	0.64	0.7	7.0	0.09999999999999999
7899	1	1.89	0.0	13.8	0.0
7900	1	9.96	7.47	44.81	0.16670386074536933
7901	1	1.48	0.0	8.3	0.0
7902	1	2.21	0.0	10.3	0.0
7903	1	1.8	0.0	9.8	0.0
7904	1	9.52	7.47	44.81	0.16670386074536933
7905	1	1.1	0.0	8.8	0.0
7906	1	1.8	1.0	15.8	0.06329113924050632
7907	1	26.6	0.0	96.84	0.0
7908	1	1.6	4.45	26.75	0.16635514018691588
7909	1	2.71	5.95	29.75	0.2
7910	3	9.82	7.87	47.21	0.16670196992162678
7911	1	0.43	0.0	8.8	0.0
7912	5	8.7	8.07	48.41	0.16670109481512085
7913	1	2.72	5.16	30.96	0.16666666666666666
7914	1	1.37	2.82	14.12	0.19971671388101983
7915	1	3.3	5.0	20.8	0.24038461538461536
7916	6	1.72	3.39	14.69	0.23076923076923078
7917	2	0.81	0.0	7.8	0.0
7918	2	7.68	5.0	38.34	0.13041210224308813
7919	1	0.72	1.0	6.8	0.14705882352941177
7920	1	1.2	1.0	10.8	0.09259259259259259
7921	1	1.9	2.95	17.75	0.16619718309859155
7922	1	1.23	1.56	9.36	0.16666666666666669
7923	1	4.9	5.7	28.5	0.2
7924	1	13.2	0.0	52.8	0.0
7925	1	2.72	4.82	24.12	0.1998341625207297
7926	1	1.67	2.36	14.16	0.16666666666666666
7927	1	0.5	0.0	7.3	0.0
7928	6	0.74	0.0	5.3	0.0
7929	1	1.68	0.0	10.3	0.0
7930	1	1.9	0.0	10.8	0.0
7931	1	5.3	3.0	26.3	0.11406844106463879
7932	2	1.58	0.0	9.3	0.0
7933	1	4.65	0.0	21.8	0.0
7934	1	3.3	0.0	14.8	0.0
7935	3	1.13	0.0	7.8	0.0
7936	3	1.81	0.0	8.8	0.0
7937	1	2.92	0.0	12.3	0.0
7938	5	0.6	1.16	6.96	0.16666666666666666
7939	1	1.67	1.76	10.56	0.16666666666666666
7940	5	1.18	1.36	8.16	0.16666666666666669
7941	3	3.7	0.0	17.3	0.0
7942	1	2.2	1.0	12.3	0.08130081300813008
7943	2	1.6	1.0	11.3	0.08849557522123894
7944	1	1.03	0.0	7.8	0.0
7945	1	0.0	11.0	14.3	0.7692307692307692
7946	1	1.9	1.0	11.8	0.0847457627118644
7947	2	4.95	3.56	21.36	0.16666666666666669
7948	1	1.3	0.0	10.8	0.0
7949	1	0.91	0.0	6.8	0.0
7950	3	3.6	0.0	16.3	0.0
7951	1	2.5	0.0	13.3	0.0
7952	6	1.32	1.46	8.76	0.16666666666666666
7953	1	1.5	1.75	10.55	0.16587677725118483
7954	1	0.7	1.3	6.6	0.196969696969697
7955	2	2.67	0.0	13.8	0.0
7956	2	2.17	4.56	27.36	0.16666666666666666
7957	1	19.5	3.0	61.34	0.0489077274209325
7958	6	2.42	1.5	13.3	0.11278195488721804
7959	1	1.9	1.95	11.75	0.16595744680851063
7960	1	0.3	0.95	5.75	0.16521739130434782
7961	2	4.5	0.0	15.8	0.0
7962	1	1.4	0.0	7.3	0.0
7963	2	0.81	0.0	7.3	0.0
7964	1	0.7	1.45	7.25	0.19999999999999998
7965	2	2.74	2.82	14.12	0.19971671388101983
7966	1	1.55	0.0	7.8	0.0
